Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11239,Ahmedabad_Warehouse,Jaipur,BlueDart,2025-04-19,2025-04-24,8.5,1086.69,Delayed,2214,5
SH11240,Hyderabad_Warehouse,Kolkata,XpressBees,2025-01-15,2025-01-16,2.8,260.16,Delivered,144,1
SH11241,Delhi_Warehouse,Jaipur,Delhivery,2025-07-05,2025-07-08,8.1,392.28,Delivered,561,3
SH11242,Hyderabad_Warehouse,Mumbai,Delhivery,2025-10-11,2025-10-15,7.7,382.57,Delivered,559,4
SH11243,Hyderabad_Warehouse,Nashik,BlueDart,2025-12-18,2025-12-25,18.0,,Delivered,2249,7
SH11244,Bengaluru_Warehouse,Pune,BlueDart,2025-06-28,2025-07-03,17.9,774.99,Delivered,1321,5
SH11245,Hyderabad_Warehouse,Bengaluru,XpressBees,2025-11-16,2025-11-21,14.9,2200.0,Delivered,1836,5
SH11246,Ahmedabad_Warehouse,Hyderabad,BlueDart,2025-12-26,2026-01-01,23.3,1144.23,Delivered,2035,6
SH11247,Hyderabad_Warehouse,Ahmedabad,DHL,2025-11-10,2025-11-15,70.1,1459.06,Delayed,1931,5
SH11248,Bengaluru_Warehouse,Chennai,BlueDart,2025-06-19,2025-06-20,14.7,309.51,Delivered,268,1
SH11249,Delhi_Warehouse,Pune,BlueDart,2025-04-29,2025-05-02,20.5,375.83,Delivered,393,3
SH11250,Ahmedabad_Warehouse,Surat,BlueDart,2025-12-23,2025-12-26,17.2,659.7,Delivered,1018,3
SH11251,Ahmedabad_Warehouse,Delhi,DHL,2025-03-30,2025-04-02,11.3,577.36,Delivered,879,3
SH11252,Pune_Warehouse,Ahmedabad,DHL,2025-05-31,2025-06-06,25.3,1073.41,Delivered,1881,6
SH11253,Mumbai_Warehouse,Nashik,FedEx,2025-01-28,2025-01-31,14.2,271.68,Delayed,432,3
SH11254,Hyderabad_Warehouse,Bengaluru,BlueDart,2025-10-17,2025-10-21,9.6,597.27,Delayed,960,4
SH11255,Pune_Warehouse,Chennai,DHL,2025-08-26,2025-08-30,10.2,437.49,Delayed,629,4
SH11256,Ahmedabad_Warehouse,Mumbai,BlueDart,2025-01-31,2025-02-03,31.2,505.61,Delivered,512,3
SH11257,Mumbai_Warehouse,Hyderabad,FedEx,2025-03-23,2025-03-25,24.9,532.84,Delivered,473,2
SH11258,Ahmedabad_Warehouse,Jaipur,DHL,2025-07-22,2025-07-25,12.2,328.97,Delayed,529,3
SH11259,Hyderabad_Warehouse,Ahmedabad,FedEx,2025-07-17,2025-07-21,23.1,935.71,Delivered,1433,4
SH11260,Pune_Warehouse,Bengaluru,FedEx,2025-10-20,2025-10-24,17.3,666.99,Delivered,1055,4
SH11261,Mumbai_Warehouse,Bengaluru,DHL,2025-04-08,2025-04-14,20.8,600.73,Delayed,1116,6
SH11262,Ahmedabad_Warehouse,Kolkata,Ecom Express,2025-12-04,2025-12-08,11.1,698.66,Delivered,1225,4
SH11263,Mumbai_Warehouse,Nashik,DHL,2025-06-12,2025-06-18,7.9,908.53,Delivered,1866,6
SH11264,Mumbai_Warehouse,Hyderabad,Delhivery,2025-10-28,2025-11-02,14.2,1078.11,Delayed,2162,5
SH11265,Hyderabad_Warehouse,Bengaluru,Delhivery,2025-03-29,2025-04-03,9.0,678.73,Delivered,1340,5
SH11266,Hyderabad_Warehouse,Chennai,Ecom Express,2025-01-14,2025-01-20,8.5,827.33,Delivered,1624,6
SH11267,Mumbai_Warehouse,Chennai,Delhivery,2025-01-21,2025-01-27,5.9,884.66,Delivered,1860,6
SH11268,Delhi_Warehouse,Kolkata,Delhivery,2025-05-17,2025-05-22,2.8,733.32,In Transit,1742,5
SH11269,Bengaluru_Warehouse,Pune,Ecom Express,2025-12-14,2025-12-17,12.4,414.54,Delivered,379,3
SH11270,Bengaluru_Warehouse,Pune,XpressBees,2025-01-18,2025-01-26,35.0,1396.84,Delivered,2459,8
SH11271,Delhi_Warehouse,Bengaluru,FedEx,2025-05-15,2025-05-18,29.6,481.6,Delivered,453,3
SH11272,Delhi_Warehouse,Hyderabad,Ecom Express,2025-02-09,2025-02-13,46.2,855.42,Delivered,1059,4
SH11273,Mumbai_Warehouse,Mumbai,BlueDart,2025-12-07,2025-12-13,8.2,884.67,Delivered,1649,6
SH11274,Mumbai_Warehouse,Kolkata,DHL,2025-09-04,2025-09-07,26.4,668.95,Delivered,1038,3
SH11275,Ahmedabad_Warehouse,Kolkata,Delhivery,2025-10-06,2025-10-08,15.8,492.57,Delivered,645,2
SH11276,Pune_Warehouse,Hyderabad,XpressBees,2025-09-18,2025-09-24,10.2,1106.06,Delivered,2313,6
SH11277,Ahmedabad_Warehouse,Chennai,DHL,2025-08-28,2025-08-29,32.5,421.85,Delivered,225,1
SH11278,Mumbai_Warehouse,Ahmedabad,DHL,2025-10-10,,15.9,428.29,Delivered,652,4
SH11279,Ahmedabad_Warehouse,Jaipur,XpressBees,2025-01-03,2025-01-09,4.2,1124.44,Delivered,2483,6
SH11280,Delhi_Warehouse,Kolkata,Delhivery,2025-11-12,2025-11-17,29.4,1102.34,Delayed,1838,5
SH11281,Hyderabad_Warehouse,Pune,FedEx,2025-09-28,2025-09-30,22.0,390.4,Delivered,263,2
SH11282,Ahmedabad_Warehouse,Nashik,Ecom Express,2025-09-27,2025-10-03,18.7,993.32,Delivered,1899,6
SH11283,Delhi_Warehouse,Hyderabad,BlueDart,2025-05-24,2025-05-30,7.0,1153.42,Delivered,2426,6
SH11284,Hyderabad_Warehouse,Kolkata,FedEx,2025-10-20,2025-10-22,20.2,,Delivered,289,2
SH11285,Delhi_Warehouse,Jaipur,FedEx,2025-05-20,2025-05-24,42.3,794.99,Delivered,1064,4
SH11286,Hyderabad_Warehouse,Bengaluru,Delhivery,2025-01-18,2025-01-22,21.6,766.0,Delivered,1197,4
SH11287,Ahmedabad_Warehouse,Mumbai,DHL,2025-11-28,2025-11-30,5.3,228.58,Delivered,371,2
SH11288,Hyderabad_Warehouse,Jaipur,BlueDart,2025-03-27,2025-03-31,22.7,442.27,Delivered,541,4
SH11289,Hyderabad_Warehouse,Delhi,FedEx,2025-02-07,2025-02-08,21.8,479.16,In Transit,475,1
SH11290,Delhi_Warehouse,Delhi,DHL,2025-08-15,2025-08-18,27.8,497.99,Delivered,504,3
SH11291,Mumbai_Warehouse,Surat,Ecom Express,2025-03-27,2025-03-30,21.4,631.36,Delivered,1039,3
SH11292,Bengaluru_Warehouse,Ahmedabad,DHL,2025-11-10,2025-11-14,8.5,723.21,Delivered,1186,4
SH11293,Mumbai_Warehouse,Pune,XpressBees,2025-06-11,2025-06-13,18.1,550.31,Delivered,633,2
SH11294,Bengaluru_Warehouse,Mumbai,DHL,2025-01-02,2025-01-05,14.3,414.05,Delivered,759,3
SH11295,Ahmedabad_Warehouse,Bengaluru,BlueDart,2025-12-14,2025-12-17,19.5,383.48,Delivered,521,3
SH11296,Mumbai_Warehouse,Mumbai,DHL,2025-07-07,2025-07-14,33.2,1235.26,Delivered,2001,7
SH11297,Ahmedabad_Warehouse,Hyderabad,BlueDart,2025-04-06,2025-04-09,10.7,394.26,Delivered,569,3
SH11298,Bengaluru_Warehouse,Bengaluru,Delhivery,2025-09-05,2025-09-10,50.6,1547.71,Delivered,2274,5
SH11299,Mumbai_Warehouse,Kolkata,DHL,2025-07-13,2025-07-17,22.6,881.4,Delivered,1370,4
SH11300,Hyderabad_Warehouse,Bengaluru,Delhivery,2025-01-11,2025-01-18,29.5,1194.36,Delivered,2017,7
SH11301,Mumbai_Warehouse,Delhi,Ecom Express,2025-10-05,2025-10-09,27.0,929.08,In Transit,1609,4
SH11302,Bengaluru_Warehouse,Jaipur,BlueDart,2025-05-27,2025-05-30,22.0,588.87,Delayed,702,3
SH11303,Bengaluru_Warehouse,Jaipur,DHL,2025-09-13,2025-09-18,24.7,859.44,Delivered,1523,5
SH11304,Hyderabad_Warehouse,Mumbai,Ecom Express,2025-11-23,2025-11-26,1.3,465.66,Delivered,721,3
SH11305,Delhi_Warehouse,Pune,FedEx,2025-08-11,2025-08-16,27.0,475.52,Delivered,340,5
SH11306,Mumbai_Warehouse,Nashik,DHL,2025-09-03,2025-09-06,9.0,394.21,Delayed,674,3
SH11307,Delhi_Warehouse,Chennai,BlueDart,2025-04-03,2025-04-07,16.6,569.86,In Transit,725,4
SH11308,Hyderabad_Warehouse,Nashik,FedEx,2025-03-28,2025-03-30,21.9,549.03,Delayed,380,2
SH11309,Ahmedabad_Warehouse,Surat,DHL,2025-06-01,2025-06-03,34.2,403.67,Delivered,107,2
SH11310,Pune_Warehouse,Hyderabad,Ecom Express,2025-11-08,2025-11-15,9.0,1179.23,Delivered,2363,7
SH11311,Delhi_Warehouse,Surat,Delhivery,2025-07-11,2025-07-15,12.6,712.71,Delayed,1308,4
SH11312,Ahmedabad_Warehouse,Nashik,XpressBees,2025-05-08,2025-05-12,13.8,,Delivered,1035,4
SH11313,Pune_Warehouse,Hyderabad,BlueDart,2025-10-12,2025-10-18,19.7,1142.73,Delivered,2329,6
SH11314,Pune_Warehouse,Pune,BlueDart,2025-11-08,2025-11-10,14.4,454.37,Delivered,600,2
SH11315,Hyderabad_Warehouse,Kolkata,XpressBees,2025-11-26,2025-12-01,24.8,728.74,Delivered,1037,5
SH11316,Delhi_Warehouse,Jaipur,DHL,2025-04-20,2025-04-25,4.3,1107.99,Delivered,2125,5
SH11317,Bengaluru_Warehouse,Mumbai,BlueDart,2025-09-17,2025-09-20,15.7,786.3,Delivered,1599,3
SH11318,Delhi_Warehouse,Nagpur,Ecom Express,2025-08-04,2025-08-09,44.9,877.96,Delayed,1028,5
SH11319,Bengaluru_Warehouse,Kolkata,FedEx,2025-06-13,2025-06-15,14.5,558.44,In Transit,677,2
SH11320,Pune_Warehouse,Nagpur,XpressBees,2025-05-25,2025-05-27,22.7,316.77,Delayed,136,2
SH11321,Hyderabad_Warehouse,Chennai,FedEx,2025-02-11,2025-02-15,30.9,441.59,Delivered,258,4
SH11322,Delhi_Warehouse,Delhi,BlueDart,2025-04-11,2025-04-13,22.2,410.19,Delivered,446,2
SH11323,Bengaluru_Warehouse,Hyderabad,XpressBees,2025-07-20,2025-07-26,53.4,1313.37,Delivered,1978,6
SH11324,Pune_Warehouse,Kolkata,FedEx,2025-11-20,2025-11-24,18.3,813.85,Delayed,1616,4
SH11325,Mumbai_Warehouse,Jaipur,XpressBees,2025-11-13,2025-11-15,25.6,730.03,Delivered,1112,2
SH11326,Bengaluru_Warehouse,Jaipur,DHL,2025-03-10,2025-03-15,20.2,1023.85,In Transit,1968,5
SH11327,Mumbai_Warehouse,Chennai,FedEx,2025-09-05,2025-09-08,39.3,,Delivered,444,3
SH11328,Ahmedabad_Warehouse,Jaipur,Delhivery,2025-01-31,2025-02-03,13.0,385.32,Delivered,567,3
SH11329,Ahmedabad_Warehouse,Pune,Delhivery,2025-09-04,2025-09-07,56.1,955.51,Delayed,1012,3
SH11330,Pune_Warehouse,Nashik,XpressBees,2025-05-05,2025-05-11,10.9,1112.94,Delivered,2298,6
SH11331,Pune_Warehouse,Chennai,XpressBees,2025-06-14,2025-06-17,47.6,1135.05,In Transit,1555,3
SH11332,Bengaluru_Warehouse,Nashik,Ecom Express,2025-09-19,2025-09-25,8.2,1017.33,Delivered,2135,6
SH11333,Pune_Warehouse,Jaipur,Delhivery,2025-06-05,2025-06-08,26.2,520.66,Delivered,658,3
SH11334,Ahmedabad_Warehouse,Hyderabad,FedEx,2025-10-22,2025-10-30,17.3,1125.95,Delivered,2129,8
SH11335,Mumbai_Warehouse,Jaipur,Ecom Express,2025-07-14,2025-07-16,30.5,493.3,Delayed,227,2
SH11336,Delhi_Warehouse,Nashik,Delhivery,2025-12-31,,23.0,537.51,Delivered,607,2
SH11337,Pune_Warehouse,Delhi,DHL,2025-08-21,2025-08-25,29.5,856.23,Delivered,1331,4
SH11338,Hyderabad_Warehouse,Nagpur,Ecom Express,2025-04-19,2025-04-21,8.0,213.89,Delayed,173,2
SH11339,Mumbai_Warehouse,Nashik,BlueDart,2025-10-10,2025-10-16,5.0,913.98,Delivered,2153,6
SH11340,Delhi_Warehouse,Delhi,BlueDart,2025-05-29,2025-06-04,7.1,1046.6,Delayed,2176,6
SH11341,Ahmedabad_Warehouse,Surat,BlueDart,2025-07-14,2025-07-17,6.9,694.97,In Transit,1377,3
SH11342,Delhi_Warehouse,Pune,Ecom Express,2025-02-19,2025-02-21,8.0,432.24,Delivered,799,2
SH11343,Pune_Warehouse,Ahmedabad,FedEx,2025-02-13,2025-02-16,11.4,258.17,Delivered,292,3
SH11344,Mumbai_Warehouse,Pune,BlueDart,2025-07-29,2025-08-04,11.3,811.21,Delivered,1566,6
SH11345,Bengaluru_Warehouse,Nagpur,DHL,2025-03-10,2025-03-15,17.6,858.33,Delivered,1367,5
SH11346,Mumbai_Warehouse,Pune,BlueDart,2025-12-31,2026-01-06,9.5,1023.85,Delivered,1912,6
SH11347,Delhi_Warehouse,Ahmedabad,DHL,2025-11-09,2025-11-15,10.0,754.87,Delayed,1526,6
SH11348,Bengaluru_Warehouse,Hyderabad,Delhivery,2025-09-13,2025-09-16,15.1,332.74,Delivered,364,3
SH11349,Delhi_Warehouse,Nagpur,XpressBees,2025-09-26,2025-09-28,33.2,481.27,Delivered,348,2
SH11350,Hyderabad_Warehouse,Mumbai,BlueDart,2025-08-06,2025-08-12,12.9,1058.64,Delivered,1963,6
SH11351,Hyderabad_Warehouse,Ahmedabad,XpressBees,2025-01-23,2025-01-27,16.8,415.18,Delivered,439,4
SH11352,Mumbai_Warehouse,Ahmedabad,XpressBees,2025-05-24,2025-05-31,18.7,1231.05,Delayed,2350,7
SH11353,Hyderabad_Warehouse,Nashik,DHL,2025-06-30,2025-07-03,8.7,313.22,In Transit,309,3
SH11354,Ahmedabad_Warehouse,Delhi,Delhivery,2025-12-01,2025-12-06,13.8,935.2,Delivered,1835,5
SH11355,Pune_Warehouse,Nagpur,Delhivery,2025-03-22,2025-03-28,10.6,1269.91,Delivered,2440,6
SH11356,Delhi_Warehouse,Ahmedabad,BlueDart,2025-07-01,2025-07-05,31.2,820.12,In Transit,1131,4
SH11357,Delhi_Warehouse,Ahmedabad,Ecom Express,2025-05-06,2025-05-08,29.6,363.9,Delivered,189,2
SH11358,Delhi_Warehouse,Surat,BlueDart,2025-02-19,2025-02-26,9.9,1074.68,Delivered,2198,7
SH11359,Delhi_Warehouse,Bengaluru,DHL,2025-02-07,2025-02-08,16.6,502.64,In Transit,509,1
SH11360,Ahmedabad_Warehouse,Kolkata,Delhivery,2025-05-14,2025-05-18,25.6,3500.0,Delayed,1342,4
SH11361,Bengaluru_Warehouse,Surat,FedEx,2025-01-31,2025-02-07,21.4,1348.59,Delivered,2463,7
SH11362,Ahmedabad_Warehouse,Ahmedabad,BlueDart,2025-01-25,2025-01-29,22.9,1027.76,Delivered,1875,4
SH11363,Delhi_Warehouse,Nashik,Delhivery,2025-05-09,2025-05-12,8.7,180.3,Delayed,163,3
SH11364,Bengaluru_Warehouse,Hyderabad,Ecom Express,2025-03-15,2025-03-20,46.5,1377.15,Delivered,2061,5
SH11365,Mumbai_Warehouse,Mumbai,FedEx,2025-07-22,2025-07-24,11.2,314.03,IN TRANSIT,445,2
SH11366,Pune_Warehouse,Nagpur,BlueDart,2025-01-07,2025-01-14,11.0,1010.86,Delayed,1886,7
SH11367,Bengaluru_Warehouse,Delhi,DHL,2025-04-21,2025-04-27,6.4,813.56,Delivered,1571,6
SH11368,Pune_Warehouse,Surat,BlueDart,2025-06-15,2025-06-19,15.5,480.8,Delivered,755,4
SH11369,Ahmedabad_Warehouse,Jaipur,Delhivery,2025-12-18,2025-12-22,35.4,833.93,Delivered,1088,4
SH11370,Pune_Warehouse,Hyderabad,Delhivery,2025-08-20,2025-08-22,21.3,372.83,Delivered,338,2
SH11371,Mumbai_Warehouse,Nashik,FedEx,2025-11-18,2025-11-26,16.4,1275.15,Delivered,2468,8
SH11372,Hyderabad_Warehouse,Pune,DHL,2025-05-06,2025-05-10,28.2,689.81,Delivered,634,4
SH11373,Mumbai_Warehouse,Nagpur,,2025-06-14,2025-06-17,34.9,694.78,Delivered,806,3
SH11374,Pune_Warehouse,Chennai,Delhivery,2025-06-03,2025-06-06,29.6,899.4,Delayed,1282,3
SH11375,Pune_Warehouse,Delhi,DHL,2025-11-20,2025-11-26,3.9,827.65,Delivered,1698,6
SH11376,Hyderabad_Warehouse,Mumbai,Delhivery,2025-12-17,2025-12-21,28.4,,Delivered,1288,4
SH11377,Ahmedabad_Warehouse,Delhi,DHL,2025-12-18,2025-12-21,23.5,811.62,Delivered,1288,3
SH11378,Pune_Warehouse,Chennai,BlueDart,2025-10-02,2025-10-07,9.7,736.05,Delivered,1478,5
SH11379,Delhi_Warehouse,Ahmedabad,Delhivery,2025-07-03,2025-07-09,23.6,1202.87,Delayed,2152,6
SH11380,Delhi_Warehouse,Pune,Ecom Express,2025-07-17,2025-07-21,35.5,793.43,Delivered,1018,4
SH11381,Hyderabad_Warehouse,Pune,Ecom Express,2025-12-24,2025-12-30,11.6,1006.22,Delivered,2089,6
SH11382,Delhi_Warehouse,Pune,Ecom Express,2025-04-14,2025-04-19,30.9,1229.19,Delayed,1978,5
SH11383,Bengaluru_Warehouse,Chennai,FedEx,2025-05-07,2025-05-14,21.6,1279.15,Delivered,2405,7
SH11384,Bengaluru_Warehouse,Chennai,XpressBees,2025-11-24,2025-11-30,1.6,1042.01,Delivered,2288,6
SH11385,Mumbai_Warehouse,Bengaluru,BlueDart,2025-05-22,2025-05-27,17.2,1142.42,Delayed,2006,5
SH11386,Bengaluru_Warehouse,Nagpur,BlueDart,2025-03-27,2025-03-30,21.0,432.2,Delivered,654,3
SH11387,Bengaluru_Warehouse,Mumbai,Ecom Express,2025-07-24,2025-07-31,14.1,1087.6,Delivered,1947,7
SH11388,Ahmedabad_Warehouse,Ahmedabad,FedEx,2025-04-29,2025-05-04,22.1,998.54,Delayed,1855,5
SH11389,Bengaluru_Warehouse,Delhi,DHL,2025-11-22,2025-11-26,16.0,546.41,In Transit,759,4
SH11390,Ahmedabad_Warehouse,Chennai,Ecom Express,2025-11-28,2025-12-05,63.2,1303.48,Delivered,1711,7
SH11391,Delhi_Warehouse,Hyderabad,Delhivery,2025-04-22,2025-04-24,13.5,425.38,Delayed,670,2
SH11392,Hyderabad_Warehouse,Kolkata,Delhivery,2025-07-13,2025-07-15,9.9,795.85,Delivered,1332,2
SH11393,Ahmedabad_Warehouse,Ahmedabad,DHL,2025-12-26,2026-01-02,29.9,1277.08,Delivered,2002,7
SH11394,Mumbai_Warehouse,Hyderabad,Delhivery,2025-09-28,2025-09-30,14.7,407.82,In Transit,512,2
SH11395,Bengaluru_Warehouse,Surat,FedEx,2025-03-20,2025-03-23,16.5,606.2,Delivered,875,3
SH11396,Ahmedabad_Warehouse,Surat,Delhivery,2025-08-04,2025-08-09,15.6,1055.31,Delayed,1999,5
SH11397,Bengaluru_Warehouse,Hyderabad,Delhivery,2025-08-15,2025-08-19,28.9,908.87,Delivered,1162,4
SH11398,Ahmedabad_Warehouse,Bengaluru,Ecom Express,2025-08-27,2025-09-04,7.9,1040.61,Delivered,2404,8
SH11399,Delhi_Warehouse,Jaipur,XpressBees,2025-01-10,2025-01-12,30.9,392.37,Delivered,69,2
SH11400,Ahmedabad_Warehouse,Nashik,FedEx,2025-04-20,2025-04-26,24.8,1014.79,Delayed,1819,6
SH11401,Bengaluru_Warehouse,Bengaluru,DHL,2025-11-08,2025-11-14,50.7,1240.27,Delivered,2045,6
SH11402,Delhi_Warehouse,Kolkata,Delhivery,2025-03-30,2025-04-05,20.0,1195.75,Delivered,2299,6
SH11403,Pune_Warehouse,Kolkata,XpressBees,2025-04-20,2025-04-22,8.4,435.32,Delivered,434,2
SH11404,Pune_Warehouse,Bengaluru,DHL,2025-04-28,2025-05-05,20.1,1248.81,Delivered,2462,7
SH11405,Pune_Warehouse,Bengaluru,BlueDart,2025-03-06,2025-03-10,21.8,733.41,Delivered,1011,4
SH11406,Hyderabad_Warehouse,Kolkata,BlueDart,2025-02-26,2025-03-02,37.4,846.87,Delivered,912,4
SH11407,Delhi_Warehouse,Nashik,FedEx,2025-05-07,2025-05-10,8.3,536.67,Delivered,921,3
SH11408,Delhi_Warehouse,Mumbai,Delhivery,2025-11-16,2025-11-21,5.3,809.56,Delivered,1614,5
SH11409,Delhi_Warehouse,Mumbai,FedEx,2025-01-01,2025-01-07,20.4,858.3,Delivered,1665,6
SH11410,Delhi_Warehouse,Pune,BlueDart,2025-04-14,2025-04-18,52.1,992.08,Delivered,1211,4
SH11411,Hyderabad_Warehouse,Kolkata,XpressBees,2025-01-23,2025-01-24,27.2,455.17,In Transit,224,1
SH11412,Delhi_Warehouse,Mumbai,BlueDart,2025-07-24,2025-07-30,28.2,1359.6,Delayed,2468,6
SH11413,Delhi_Warehouse,Delhi,DHL,2025-04-02,2025-04-05,6.3,403.23,Delivered,594,3
SH11414,Bengaluru_Warehouse,Jaipur,XpressBees,2025-10-17,2025-10-20,18.2,359.2,Delivered,279,3
SH11415,Bengaluru_Warehouse,Jaipur,FedEx,2025-08-02,2025-08-08,37.9,1158.59,Delivered,1514,6
SH11416,Delhi_Warehouse,Chennai,Ecom Express,2025-10-14,2025-10-17,22.0,688.52,In Transit,1060,3
SH11417,Mumbai_Warehouse,Surat,Ecom Express,2025-08-20,2025-08-24,5.0,865.16,Delivered,1558,4
SH11418,Hyderabad_Warehouse,Bengaluru,Delhivery,2025-06-10,2025-06-16,17.9,1161.39,Delivered,2195,6
SH11419,Bengaluru_Warehouse,Nashik,DHL,2025-11-11,2025-11-14,26.0,515.14,Delayed,288,3
SH11420,Bengaluru_Warehouse,Pune,XpressBees,2025-06-23,2025-06-26,16.6,467.05,Delivered,746,3
SH11421,Bengaluru_Warehouse,Kolkata,Ecom Express,2025-12-13,2025-12-17,9.1,720.23,Delivered,1316,4
SH11422,Bengaluru_Warehouse,Bengaluru,BlueDart,2025-12-30,2026-01-03,30.5,1149.2,Delivered,1980,4
SH11423,Ahmedabad_Warehouse,Kolkata,XpressBees,2025-08-03,2025-08-08,13.1,838.26,Delivered,1522,5
SH11424,Mumbai_Warehouse,Bengaluru,Ecom Express,2025-09-04,2025-09-08,23.3,760.24,Delivered,988,4
SH11425,Mumbai_Warehouse,Chennai,Ecom Express,2025-04-04,2025-04-08,17.6,899.33,In Transit,1545,4
SH11426,Ahmedabad_Warehouse,Jaipur,FedEx,2025-10-25,2025-10-31,12.7,1284.49,Delivered,2451,6
SH11427,Ahmedabad_Warehouse,Nagpur,Delhivery,2025-09-03,2025-09-08,55.7,1031.51,Delivered,1226,5
SH11428,Delhi_Warehouse,Jaipur,FedEx,2025-11-26,2025-12-01,11.7,1064.49,Delayed,2215,5
SH11429,Bengaluru_Warehouse,Delhi,DHL,2025-04-08,2025-04-13,18.6,1062.61,Delayed,1961,5
SH11430,Delhi_Warehouse,Pune,BlueDart,2025-10-15,2025-10-19,17.6,558.43,Delivered,788,4
SH11431,Ahmedabad_Warehouse,Mumbai,DHL,2025-06-21,2025-06-24,20.0,517.4,Delivered,661,3
SH11432,Delhi_Warehouse,Hyderabad,DHL,2025-03-09,2025-03-15,53.2,1293.02,Delivered,1937,6
SH11433,Hyderabad_Warehouse,Kolkata,Ecom Express,2025-03-04,2025-03-07,26.0,601.29,Delivered,558,3
SH11434,Delhi_Warehouse,Jaipur,Delhivery,2025-07-25,2025-07-28,12.6,534.64,Delivered,875,3
SH11435,Delhi_Warehouse,Nagpur,BlueDart,2025-04-27,2025-04-30,43.1,787.7,Delivered,626,3
SH11436,Hyderabad_Warehouse,Delhi,FedEx,2025-02-07,2025-02-13,29.0,972.32,In Transit,1536,6
SH11437,Delhi_Warehouse,Hyderabad,Ecom Express,2025-06-05,2025-06-09,12.8,547.86,Delivered,770,4
SH11438,Mumbai_Warehouse,Bengaluru,Delhivery,2025-08-27,2025-09-02,39.0,1140.63,Delivered,1663,6
SH11439,Pune_Warehouse,Pune,Delhivery,2025-04-27,2025-05-02,6.3,1071.43,Delivered,2341,5
SH11440,Ahmedabad_Warehouse,Jaipur,FedEx,2025-12-15,2025-12-22,7.7,1040.51,In Transit,2083,7
SH11441,Delhi_Warehouse,Bengaluru,DHL,2025-10-12,2025-10-18,4.7,1222.67,Delivered,2373,6
SH11442,Mumbai_Warehouse,Bengaluru,DHL,2025-07-07,2025-07-08,3.2,166.82,Delivered,109,1
SH11443,Ahmedabad_Warehouse,Jaipur,DHL,2025-12-08,2025-12-12,37.3,936.34,Delivered,1166,4
SH11444,Ahmedabad_Warehouse,Mumbai,XpressBees,2025-06-08,2025-06-12,20.2,537.21,Delivered,589,4
SH11445,Delhi_Warehouse,Surat,BlueDart,2025-02-20,2025-02-27,5.1,1105.82,Delivered,2299,7
SH11446,Bengaluru_Warehouse,Nashik,Delhivery,2025-01-14,2025-01-19,17.3,990.79,In Transit,1794,5
SH11447,Hyderabad_Warehouse,Nagpur,XpressBees,2025-12-09,2025-12-13,31.5,728.13,Delivered,834,4
SH11448,Mumbai_Warehouse,Chennai,XpressBees,2025-12-17,2025-12-22,10.3,810.55,Delivered,1431,5
SH11449,Pune_Warehouse,Pune,FedEx,2025-09-27,2025-10-01,14.2,770.19,Delivered,1533,4
SH11450,Bengaluru_Warehouse,Nashik,BlueDart,2025-02-07,2025-02-11,57.4,1112.38,Delivered,1264,4
SH11451,Bengaluru_Warehouse,Bengaluru,BlueDart,2025-04-18,,15.1,707.27,Delivered,1212,4
SH11452,Pune_Warehouse,Chennai,DHL,2025-01-15,2025-01-17,5.5,182.92,Delivered,185,2
SH11453,Mumbai_Warehouse,Jaipur,Ecom Express,2025-01-19,2025-01-22,12.1,740.49,Delivered,1158,3
SH11454,Ahmedabad_Warehouse,Hyderabad,Delhivery,2025-03-31,2025-04-04,4.8,459.74,Delivered,903,4
SH11455,Bengaluru_Warehouse,Kolkata,BlueDart,2025-07-28,2025-08-02,27.4,1099.29,Delayed,2055,5
SH11456,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-01-24,2025-01-31,9.2,1113.36,Delivered,2170,7
SH11457,Delhi_Warehouse,Kolkata,Ecom Express,2025-12-26,2025-12-30,9.0,871.76,Delayed,1889,4
SH11458,Bengaluru_Warehouse,Chennai,DHL,2025-06-16,2025-06-18,60.6,541.56,Delivered,125,2
SH11459,Delhi_Warehouse,Nashik,Delhivery,2025-04-07,2025-04-12,7.0,1076.07,Delivered,2111,5
SH11460,Delhi_Warehouse,Bengaluru,XpressBees,2025-07-08,2025-07-11,6.1,569.4,Delivered,1021,3
SH11461,Hyderabad_Warehouse,Mumbai,Ecom Express,2025-10-16,2025-10-19,8.0,623.4,Delivered,1070,3
SH11462,Ahmedabad_Warehouse,Nashik,Delhivery,2025-04-25,2025-05-03,32.2,1323.09,Delayed,2366,8
SH11463,Hyderabad_Warehouse,Mumbai,DHL,2025-01-18,2025-01-24,25.1,1130.71,Delivered,2175,6
SH11464,Hyderabad_Warehouse,Pune,Ecom Express,2025-01-19,2025-01-20,12.0,189.86,Delivered,174,1
SH11465,Mumbai_Warehouse,Mumbai,Ecom Express,2025-11-07,2025-11-09,11.2,551.25,Delayed,931,2
SH11466,Bengaluru_Warehouse,Nagpur,BlueDart,2025-02-10,2025-02-09,23.8,1004.86,Delivered,1887,4
SH11467,Ahmedabad_Warehouse,Bengaluru,Delhivery,2025-08-20,2025-08-24,20.7,848.24,Delivered,1370,4
SH11468,Delhi_Warehouse,Hyderabad,Delhivery,2025-05-21,2025-05-23,15.8,474.88,Delivered,681,2
