Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid_Date
SH11206,Bengaluru_Warehouse,Jaipur,FedEx,11/26/2025,12/1/2025,31,1031.63,Delivered,1711,5,FALSE
SH11207,Pune_Warehouse,Chennai,FedEx,7/8/2025,7/14/2025,5.2,1148.07,Delivered,2499,6,FALSE
SH11208,Mumbai_Warehouse,Hyderabad,Delhivery,9/21/2025,9/27/2025,12.6,1067.79,Delivered,2046,6,FALSE
SH11209,Hyderabad_Warehouse,Hyderabad,BlueDart,4/14/2025,4/18/2025,54.9,1076.73,Delivered,1080,4,FALSE
SH11210,Delhi_Warehouse,Pune,XpressBees,12/18/2025,12/22/2025,24.3,506.56,Delivered,626,4,FALSE
SH11211,Bengaluru_Warehouse,Nashik,DHL,8/16/2025,8/22/2025,28.3,1334.7,Delivered,2403,6,FALSE
SH11212,Pune_Warehouse,Chennai,DHL,10/13/2025,10/19/2025,14.6,561.72,In Transit,726,6,FALSE
SH11213,Pune_Warehouse,Surat,BlueDart,6/18/2025,6/21/2025,4.7,450.22,Delayed,888,3,FALSE
SH11214,Bengaluru_Warehouse,Jaipur,BlueDart,11/13/2025,11/19/2025,20.1,1263.87,Delivered,2414,6,FALSE
SH11215,Mumbai_Warehouse,Bengaluru,XpressBees,1/28/2025,2/1/2025,7.7,742.28,Delivered,1426,4,FALSE
SH11216,Pune_Warehouse,Mumbai,BlueDart,2/11/2025,2/14/2025,7.2,362.24,Delivered,698,3,FALSE
SH11217,Hyderabad_Warehouse,Mumbai,BlueDart,7/5/2025,7/6/2025,18.6,273.83,Delivered,63,1,FALSE
SH11218,Hyderabad_Warehouse,Nagpur,FedEx,9/25/2025,9/29/2025,8.2,614.69,Delivered,1103,4,FALSE
SH11219,Delhi_Warehouse,Jaipur,BlueDart,10/23/2025,10/28/2025,17.2,1292.45,Delayed,2466,5,FALSE
SH11220,Mumbai_Warehouse,Delhi,Delhivery,6/10/2025,6/14/2025,10.7,571.87,Delayed,1110,4,FALSE
SH11221,Mumbai_Warehouse,Nashik,Delhivery,8/26/2025,8/30/2025,16.8,964.23,Delayed,1764,4,FALSE
SH11222,Bengaluru_Warehouse,Mumbai,Delhivery,7/21/2025,7/24/2025,12.1,540.25,Delivered,670,3,FALSE
SH11223,Hyderabad_Warehouse,Nagpur,BlueDart,12/17/2025,12/23/2025,17.1,1159.03,Delivered,1951,6,FALSE
SH11224,Bengaluru_Warehouse,Jaipur,DHL,8/27/2025,9/4/2025,42.2,1328.53,Delivered,1951,8,FALSE
SH11225,Delhi_Warehouse,Delhi,DHL,6/2/2025,6/6/2025,28.8,906.86,Delivered,1540,4,FALSE
SH11226,Mumbai_Warehouse,Nagpur,DHL,12/20/2025,12/25/2025,15.9,1055.18,In Transit,1941,5,FALSE
SH11227,Pune_Warehouse,Kolkata,Delhivery,2/9/2025,2/13/2025,38,992.99,Delayed,1468,4,FALSE
SH11228,Mumbai_Warehouse,Ahmedabad,XpressBees,12/26/2025,12/29/2025,22.7,698.9,Delivered,977,3,FALSE
SH11229,Delhi_Warehouse,Delhi,XpressBees,2/26/2025,3/3/2025,36.4,1127.29,Delivered,1858,5,FALSE
SH11230,Pune_Warehouse,Mumbai,FedEx,4/16/2025,4/23/2025,5.7,914.53,Delivered,2096,7,FALSE
SH11231,Mumbai_Warehouse,Chennai,DHL,10/27/2025,11/1/2025,8.2,1017.37,Delayed,2111,5,FALSE
SH11232,Bengaluru_Warehouse,Ahmedabad,Delhivery,9/25/2025,9/30/2025,20,529.98,Delivered,572,5,FALSE
SH11233,Delhi_Warehouse,Bengaluru,DHL,12/21/2025,12/26/2025,15.6,945.8,Delivered,1708,5,FALSE
SH11234,Ahmedabad_Warehouse,Mumbai,Delhivery,10/1/2025,10/2/2025,17.2,273.56,Delivered,60,1,FALSE
SH11235,Delhi_Warehouse,Chennai,BlueDart,8/21/2025,8/25/2025,25.2,915.52,Delivered,1451,4,FALSE
SH11236,Mumbai_Warehouse,Surat,XpressBees,5/7/2025,5/11/2025,20.1,881.68,Delivered,1449,4,FALSE
SH11237,Hyderabad_Warehouse,Hyderabad,Delhivery,1/2/2025,1/6/2025,30.5,794.255,Delivered,940,4,FALSE
SH11238,Hyderabad_Warehouse,Delhi,Ecom Express,2/15/2025,2/20/2025,30,1364.01,Delivered,2486,5,FALSE
SH11239,Ahmedabad_Warehouse,Jaipur,BlueDart,4/19/2025,4/24/2025,8.5,1086.69,Delayed,2214,5,FALSE
SH11240,Hyderabad_Warehouse,Kolkata,XpressBees,1/15/2025,1/16/2025,2.8,260.16,Delivered,144,1,FALSE
SH11241,Delhi_Warehouse,Jaipur,Delhivery,7/5/2025,7/8/2025,8.1,392.28,Delivered,561,3,FALSE
SH11242,Hyderabad_Warehouse,Mumbai,Delhivery,10/11/2025,10/15/2025,7.7,382.57,Delivered,559,4,FALSE
SH11243,Hyderabad_Warehouse,Nashik,BlueDart,12/18/2025,12/25/2025,18,794.255,Delivered,2249,7,FALSE
SH11244,Bengaluru_Warehouse,Pune,BlueDart,6/28/2025,7/3/2025,17.9,774.99,Delivered,1321,5,FALSE
SH11245,Hyderabad_Warehouse,Bengaluru,XpressBees,11/16/2025,11/21/2025,14.9,2200,Delivered,1836,5,FALSE
SH11246,Ahmedabad_Warehouse,Hyderabad,BlueDart,12/26/2025,1/1/2026,23.3,1144.23,Delivered,2035,6,FALSE
SH11247,Hyderabad_Warehouse,Ahmedabad,DHL,11/10/2025,11/15/2025,70.1,1459.06,Delayed,1931,5,FALSE
SH11248,Bengaluru_Warehouse,Chennai,BlueDart,6/19/2025,6/20/2025,14.7,309.51,Delivered,268,1,FALSE
SH11249,Delhi_Warehouse,Pune,BlueDart,4/29/2025,5/2/2025,20.5,375.83,Delivered,393,3,FALSE
SH11250,Ahmedabad_Warehouse,Surat,BlueDart,12/23/2025,12/26/2025,17.2,659.7,Delivered,1018,3,FALSE
SH11251,Ahmedabad_Warehouse,Delhi,DHL,3/30/2025,4/2/2025,11.3,577.36,Delivered,879,3,FALSE
SH11252,Pune_Warehouse,Ahmedabad,DHL,5/31/2025,6/6/2025,25.3,1073.41,Delivered,1881,6,FALSE
SH11253,Mumbai_Warehouse,Nashik,FedEx,1/28/2025,1/31/2025,14.2,271.68,Delayed,432,3,FALSE
SH11254,Hyderabad_Warehouse,Bengaluru,BlueDart,10/17/2025,10/21/2025,9.6,597.27,Delayed,960,4,FALSE
SH11255,Pune_Warehouse,Chennai,DHL,8/26/2025,8/30/2025,10.2,437.49,Delayed,629,4,FALSE
SH11256,Ahmedabad_Warehouse,Mumbai,BlueDart,1/31/2025,2/3/2025,31.2,505.61,Delivered,512,3,FALSE
SH11257,Mumbai_Warehouse,Hyderabad,FedEx,3/23/2025,3/25/2025,24.9,532.84,Delivered,473,2,FALSE
SH11258,Ahmedabad_Warehouse,Jaipur,DHL,7/22/2025,7/25/2025,12.2,328.97,Delayed,529,3,FALSE
SH11259,Hyderabad_Warehouse,Ahmedabad,FedEx,7/17/2025,7/21/2025,23.1,935.71,Delivered,1433,4,FALSE
SH11260,Pune_Warehouse,Bengaluru,FedEx,10/20/2025,10/24/2025,17.3,666.99,Delivered,1055,4,FALSE
SH11261,Mumbai_Warehouse,Bengaluru,DHL,4/8/2025,4/14/2025,20.8,600.73,Delayed,1116,6,FALSE
SH11262,Ahmedabad_Warehouse,Kolkata,Ecom Express,12/4/2025,12/8/2025,11.1,698.66,Delivered,1225,4,FALSE
SH11263,Mumbai_Warehouse,Nashik,DHL,6/12/2025,6/18/2025,7.9,908.53,Delivered,1866,6,FALSE
SH11264,Mumbai_Warehouse,Hyderabad,Delhivery,10/28/2025,11/2/2025,14.2,1078.11,Delayed,2162,5,FALSE
SH11265,Hyderabad_Warehouse,Bengaluru,Delhivery,3/29/2025,4/3/2025,9,678.73,Delivered,1340,5,FALSE
SH11266,Hyderabad_Warehouse,Chennai,Ecom Express,1/14/2025,1/20/2025,8.5,827.33,Delivered,1624,6,FALSE
SH11267,Mumbai_Warehouse,Chennai,Delhivery,1/21/2025,1/27/2025,5.9,884.66,Delivered,1860,6,FALSE
SH11268,Delhi_Warehouse,Kolkata,Delhivery,5/17/2025,5/22/2025,2.8,733.32,In Transit,1742,5,FALSE
SH11269,Bengaluru_Warehouse,Pune,Ecom Express,12/14/2025,12/17/2025,12.4,414.54,Delivered,379,3,FALSE
SH11270,Bengaluru_Warehouse,Pune,XpressBees,1/18/2025,1/26/2025,35,1396.84,Delivered,2459,8,FALSE
SH11271,Delhi_Warehouse,Bengaluru,FedEx,5/15/2025,5/18/2025,29.6,481.6,Delivered,453,3,FALSE
SH11272,Delhi_Warehouse,Hyderabad,Ecom Express,2/9/2025,2/13/2025,46.2,855.42,Delivered,1059,4,FALSE
SH11273,Mumbai_Warehouse,Mumbai,BlueDart,12/7/2025,12/13/2025,8.2,884.67,Delivered,1649,6,FALSE
SH11274,Mumbai_Warehouse,Kolkata,DHL,9/4/2025,9/7/2025,26.4,668.95,Delivered,1038,3,FALSE
SH11275,Ahmedabad_Warehouse,Kolkata,Delhivery,10/6/2025,10/8/2025,15.8,492.57,Delivered,645,2,FALSE
SH11276,Pune_Warehouse,Hyderabad,XpressBees,9/18/2025,9/24/2025,10.2,1106.06,Delivered,2313,6,FALSE
SH11277,Ahmedabad_Warehouse,Chennai,DHL,8/28/2025,8/29/2025,32.5,421.85,Delivered,225,1,FALSE
SH11278,Mumbai_Warehouse,Ahmedabad,DHL,10/10/2025,10/14/2025,15.9,428.29,Delivered,652,4,FALSE
SH11279,Ahmedabad_Warehouse,Jaipur,XpressBees,1/3/2025,1/9/2025,4.2,1124.44,Delivered,2483,6,FALSE
SH11280,Delhi_Warehouse,Kolkata,Delhivery,11/12/2025,11/17/2025,29.4,1102.34,Delayed,1838,5,FALSE
SH11281,Hyderabad_Warehouse,Pune,FedEx,9/28/2025,9/30/2025,22,390.4,Delivered,263,2,FALSE
SH11282,Ahmedabad_Warehouse,Nashik,Ecom Express,9/27/2025,10/3/2025,18.7,993.32,Delivered,1899,6,FALSE
SH11283,Delhi_Warehouse,Hyderabad,BlueDart,5/24/2025,5/30/2025,7,1153.42,Delivered,2426,6,FALSE
SH11284,Hyderabad_Warehouse,Kolkata,FedEx,10/20/2025,10/22/2025,20.2,794.255,Delivered,289,2,FALSE
SH11285,Delhi_Warehouse,Jaipur,FedEx,5/20/2025,5/24/2025,42.3,794.99,Delivered,1064,4,FALSE
SH11286,Hyderabad_Warehouse,Bengaluru,Delhivery,1/18/2025,1/22/2025,21.6,766,Delivered,1197,4,FALSE
SH11287,Ahmedabad_Warehouse,Mumbai,DHL,11/28/2025,11/30/2025,5.3,228.58,Delivered,371,2,FALSE
SH11288,Hyderabad_Warehouse,Jaipur,BlueDart,3/27/2025,3/31/2025,22.7,442.27,Delivered,541,4,FALSE
SH11289,Hyderabad_Warehouse,Delhi,FedEx,2/7/2025,2/8/2025,21.8,479.16,In Transit,475,1,FALSE
SH11290,Delhi_Warehouse,Delhi,DHL,8/15/2025,8/18/2025,27.8,497.99,Delivered,504,3,FALSE
SH11291,Mumbai_Warehouse,Surat,Ecom Express,3/27/2025,3/30/2025,21.4,631.36,Delivered,1039,3,FALSE
SH11292,Bengaluru_Warehouse,Ahmedabad,DHL,11/10/2025,11/14/2025,8.5,723.21,Delivered,1186,4,FALSE
SH11293,Mumbai_Warehouse,Pune,XpressBees,6/11/2025,6/13/2025,18.1,550.31,Delivered,633,2,FALSE
SH11294,Bengaluru_Warehouse,Mumbai,DHL,1/2/2025,1/5/2025,14.3,414.05,Delivered,759,3,FALSE
SH11295,Ahmedabad_Warehouse,Bengaluru,BlueDart,12/14/2025,12/17/2025,19.5,383.48,Delivered,521,3,FALSE
SH11296,Mumbai_Warehouse,Mumbai,DHL,7/7/2025,7/14/2025,33.2,1235.26,Delivered,2001,7,FALSE
SH11297,Ahmedabad_Warehouse,Hyderabad,BlueDart,4/6/2025,4/9/2025,10.7,394.26,Delivered,569,3,FALSE
SH11298,Bengaluru_Warehouse,Bengaluru,Delhivery,9/5/2025,9/10/2025,50.6,1547.71,Delivered,2274,5,FALSE
SH11299,Mumbai_Warehouse,Kolkata,DHL,7/13/2025,7/17/2025,22.6,881.4,Delivered,1370,4,FALSE
SH11300,Hyderabad_Warehouse,Bengaluru,Delhivery,1/11/2025,1/18/2025,29.5,1194.36,Delivered,2017,7,FALSE
SH11301,Mumbai_Warehouse,Delhi,Ecom Express,10/5/2025,10/9/2025,27,929.08,In Transit,1609,4,FALSE
SH11302,Bengaluru_Warehouse,Jaipur,BlueDart,5/27/2025,5/30/2025,22,588.87,Delayed,702,3,FALSE
SH11303,Bengaluru_Warehouse,Jaipur,DHL,9/13/2025,9/18/2025,24.7,859.44,Delivered,1523,5,FALSE
SH11304,Hyderabad_Warehouse,Mumbai,Ecom Express,11/23/2025,11/26/2025,1.3,465.66,Delivered,721,3,FALSE
SH11305,Delhi_Warehouse,Pune,FedEx,8/11/2025,8/16/2025,27,475.52,Delivered,340,5,FALSE
SH11306,Mumbai_Warehouse,Nashik,DHL,9/3/2025,9/6/2025,9,394.21,Delayed,674,3,FALSE
SH11307,Delhi_Warehouse,Chennai,BlueDart,4/3/2025,4/7/2025,16.6,569.86,In Transit,725,4,FALSE
SH11308,Hyderabad_Warehouse,Nashik,FedEx,3/28/2025,3/30/2025,21.9,549.03,Delayed,380,2,FALSE
SH11309,Ahmedabad_Warehouse,Surat,DHL,6/1/2025,6/3/2025,34.2,403.67,Delivered,107,2,FALSE
SH11310,Pune_Warehouse,Hyderabad,Ecom Express,11/8/2025,11/15/2025,9,1179.23,Delivered,2363,7,FALSE
SH11311,Delhi_Warehouse,Surat,Delhivery,7/11/2025,7/15/2025,12.6,712.71,Delayed,1308,4,FALSE
SH11312,Ahmedabad_Warehouse,Nashik,XpressBees,5/8/2025,5/12/2025,13.8,794.255,Delivered,1035,4,FALSE
SH11313,Pune_Warehouse,Hyderabad,BlueDart,10/12/2025,10/18/2025,19.7,1142.73,Delivered,2329,6,FALSE
SH11314,Pune_Warehouse,Pune,BlueDart,11/8/2025,11/10/2025,14.4,454.37,Delivered,600,2,FALSE
SH11315,Hyderabad_Warehouse,Kolkata,XpressBees,11/26/2025,12/1/2025,24.8,728.74,Delivered,1037,5,FALSE
SH11316,Delhi_Warehouse,Jaipur,DHL,4/20/2025,4/25/2025,4.3,1107.99,Delivered,2125,5,FALSE
SH11317,Bengaluru_Warehouse,Mumbai,BlueDart,9/17/2025,9/20/2025,15.7,786.3,Delivered,1599,3,FALSE
SH11318,Delhi_Warehouse,Nagpur,Ecom Express,8/4/2025,8/9/2025,44.9,877.96,Delayed,1028,5,FALSE
SH11319,Bengaluru_Warehouse,Kolkata,FedEx,6/13/2025,6/15/2025,14.5,558.44,In Transit,677,2,FALSE
SH11320,Pune_Warehouse,Nagpur,XpressBees,5/25/2025,5/27/2025,22.7,316.77,Delayed,136,2,FALSE
SH11321,Hyderabad_Warehouse,Chennai,FedEx,2/11/2025,2/15/2025,30.9,441.59,Delivered,258,4,FALSE
SH11322,Delhi_Warehouse,Delhi,BlueDart,4/11/2025,4/13/2025,22.2,410.19,Delivered,446,2,FALSE
SH11323,Bengaluru_Warehouse,Hyderabad,XpressBees,7/20/2025,7/26/2025,53.4,1313.37,Delivered,1978,6,FALSE
SH11324,Pune_Warehouse,Kolkata,FedEx,11/20/2025,11/24/2025,18.3,813.85,Delayed,1616,4,FALSE
SH11325,Mumbai_Warehouse,Jaipur,XpressBees,11/13/2025,11/15/2025,25.6,730.03,Delivered,1112,2,FALSE
SH11326,Bengaluru_Warehouse,Jaipur,DHL,3/10/2025,3/15/2025,20.2,1023.85,In Transit,1968,5,FALSE
SH11327,Mumbai_Warehouse,Chennai,FedEx,9/5/2025,9/8/2025,39.3,794.255,Delivered,444,3,FALSE
SH11328,Ahmedabad_Warehouse,Jaipur,Delhivery,1/31/2025,2/3/2025,13,385.32,Delivered,567,3,FALSE
SH11329,Ahmedabad_Warehouse,Pune,Delhivery,9/4/2025,9/7/2025,56.1,955.51,Delayed,1012,3,FALSE
SH11330,Pune_Warehouse,Nashik,XpressBees,5/5/2025,5/11/2025,10.9,1112.94,Delivered,2298,6,FALSE
SH11331,Pune_Warehouse,Chennai,XpressBees,6/14/2025,6/17/2025,47.6,1135.05,In Transit,1555,3,FALSE
SH11332,Bengaluru_Warehouse,Nashik,Ecom Express,9/19/2025,9/25/2025,8.2,1017.33,Delivered,2135,6,FALSE
SH11333,Pune_Warehouse,Jaipur,Delhivery,6/5/2025,6/8/2025,26.2,520.66,Delivered,658,3,FALSE
SH11334,Ahmedabad_Warehouse,Hyderabad,FedEx,10/22/2025,10/30/2025,17.3,1125.95,Delivered,2129,8,FALSE
SH11335,Mumbai_Warehouse,Jaipur,Ecom Express,7/14/2025,7/16/2025,30.5,493.3,Delayed,227,2,FALSE
SH11336,Delhi_Warehouse,Nashik,Delhivery,12/31/2025,1/2/2026,23,537.51,Delivered,607,2,FALSE
SH11337,Pune_Warehouse,Delhi,DHL,8/21/2025,8/25/2025,29.5,856.23,Delivered,1331,4,FALSE
SH11338,Hyderabad_Warehouse,Nagpur,Ecom Express,4/19/2025,4/21/2025,8,213.89,Delayed,173,2,FALSE
SH11339,Mumbai_Warehouse,Nashik,BlueDart,10/10/2025,10/16/2025,5,913.98,Delivered,2153,6,FALSE
SH11340,Delhi_Warehouse,Delhi,BlueDart,5/29/2025,6/4/2025,7.1,1046.6,Delayed,2176,6,FALSE
SH11341,Ahmedabad_Warehouse,Surat,BlueDart,7/14/2025,7/17/2025,6.9,694.97,In Transit,1377,3,FALSE
SH11342,Delhi_Warehouse,Pune,Ecom Express,2/19/2025,2/21/2025,8,432.24,Delivered,799,2,FALSE
SH11343,Pune_Warehouse,Ahmedabad,FedEx,2/13/2025,2/16/2025,11.4,258.17,Delivered,292,3,FALSE
SH11344,Mumbai_Warehouse,Pune,BlueDart,7/29/2025,8/4/2025,11.3,811.21,Delivered,1566,6,FALSE
SH11345,Bengaluru_Warehouse,Nagpur,DHL,3/10/2025,3/15/2025,17.6,858.33,Delivered,1367,5,FALSE
SH11346,Mumbai_Warehouse,Pune,BlueDart,12/31/2025,1/6/2026,9.5,1023.85,Delivered,1912,6,FALSE
SH11347,Delhi_Warehouse,Ahmedabad,DHL,11/9/2025,11/15/2025,10,754.87,Delayed,1526,6,FALSE
SH11348,Bengaluru_Warehouse,Hyderabad,Delhivery,9/13/2025,9/16/2025,15.1,332.74,Delivered,364,3,FALSE
SH11349,Delhi_Warehouse,Nagpur,XpressBees,9/26/2025,9/28/2025,33.2,481.27,Delivered,348,2,FALSE
SH11350,Hyderabad_Warehouse,Mumbai,BlueDart,8/6/2025,8/12/2025,12.9,1058.64,Delivered,1963,6,FALSE
SH11351,Hyderabad_Warehouse,Ahmedabad,XpressBees,1/23/2025,1/27/2025,16.8,415.18,Delivered,439,4,FALSE
SH11352,Mumbai_Warehouse,Ahmedabad,XpressBees,5/24/2025,5/31/2025,18.7,1231.05,Delayed,2350,7,FALSE
SH11353,Hyderabad_Warehouse,Nashik,DHL,6/30/2025,7/3/2025,8.7,313.22,In Transit,309,3,FALSE
SH11354,Ahmedabad_Warehouse,Delhi,Delhivery,12/1/2025,12/6/2025,13.8,935.2,Delivered,1835,5,FALSE
SH11355,Pune_Warehouse,Nagpur,Delhivery,3/22/2025,3/28/2025,10.6,1269.91,Delivered,2440,6,FALSE
SH11356,Delhi_Warehouse,Ahmedabad,BlueDart,7/1/2025,7/5/2025,31.2,820.12,In Transit,1131,4,FALSE
SH11357,Delhi_Warehouse,Ahmedabad,Ecom Express,5/6/2025,5/8/2025,29.6,363.9,Delivered,189,2,FALSE
SH11358,Delhi_Warehouse,Surat,BlueDart,2/19/2025,2/26/2025,9.9,1074.68,Delivered,2198,7,FALSE
SH11359,Delhi_Warehouse,Bengaluru,DHL,2/7/2025,2/8/2025,16.6,502.64,In Transit,509,1,FALSE
SH11360,Ahmedabad_Warehouse,Kolkata,Delhivery,5/14/2025,5/18/2025,25.6,3500,Delayed,1342,4,FALSE
SH11361,Bengaluru_Warehouse,Surat,FedEx,1/31/2025,2/7/2025,21.4,1348.59,Delivered,2463,7,FALSE
SH11362,Ahmedabad_Warehouse,Ahmedabad,BlueDart,1/25/2025,1/29/2025,22.9,1027.76,Delivered,1875,4,FALSE
SH11363,Delhi_Warehouse,Nashik,Delhivery,5/9/2025,5/12/2025,8.7,180.3,Delayed,163,3,FALSE
SH11364,Bengaluru_Warehouse,Hyderabad,Ecom Express,3/15/2025,3/20/2025,46.5,1377.15,Delivered,2061,5,FALSE
SH11365,Mumbai_Warehouse,Mumbai,FedEx,7/22/2025,7/24/2025,11.2,314.03,In Transit,445,2,FALSE
SH11366,Pune_Warehouse,Nagpur,BlueDart,1/7/2025,1/14/2025,11,1010.86,Delayed,1886,7,FALSE
SH11367,Bengaluru_Warehouse,Delhi,DHL,4/21/2025,4/27/2025,6.4,813.56,Delivered,1571,6,FALSE
SH11368,Pune_Warehouse,Surat,BlueDart,6/15/2025,6/19/2025,15.5,480.8,Delivered,755,4,FALSE
SH11369,Ahmedabad_Warehouse,Jaipur,Delhivery,12/18/2025,12/22/2025,35.4,833.93,Delivered,1088,4,FALSE
SH11370,Pune_Warehouse,Hyderabad,Delhivery,8/20/2025,8/22/2025,21.3,372.83,Delivered,338,2,FALSE
SH11371,Mumbai_Warehouse,Nashik,FedEx,11/18/2025,11/26/2025,16.4,1275.15,Delivered,2468,8,FALSE
SH11372,Hyderabad_Warehouse,Pune,DHL,5/6/2025,5/10/2025,28.2,689.81,Delivered,634,4,FALSE
SH11373,Mumbai_Warehouse,Nagpur,DHL,6/14/2025,6/17/2025,34.9,694.78,Delivered,806,3,FALSE
SH11374,Pune_Warehouse,Chennai,Delhivery,6/3/2025,6/6/2025,29.6,899.4,Delayed,1282,3,FALSE
SH11375,Pune_Warehouse,Delhi,DHL,11/20/2025,11/26/2025,3.9,827.65,Delivered,1698,6,FALSE
SH11376,Hyderabad_Warehouse,Mumbai,Delhivery,12/17/2025,12/21/2025,28.4,794.255,Delivered,1288,4,FALSE
SH11377,Ahmedabad_Warehouse,Delhi,DHL,12/18/2025,12/21/2025,23.5,811.62,Delivered,1288,3,FALSE
SH11378,Pune_Warehouse,Chennai,BlueDart,10/2/2025,10/7/2025,9.7,736.05,Delivered,1478,5,FALSE
SH11379,Delhi_Warehouse,Ahmedabad,Delhivery,7/3/2025,7/9/2025,23.6,1202.87,Delayed,2152,6,FALSE
SH11380,Delhi_Warehouse,Pune,Ecom Express,7/17/2025,7/21/2025,35.5,793.43,Delivered,1018,4,FALSE
SH11381,Hyderabad_Warehouse,Pune,Ecom Express,12/24/2025,12/30/2025,11.6,1006.22,Delivered,2089,6,FALSE
SH11382,Delhi_Warehouse,Pune,Ecom Express,4/14/2025,4/19/2025,30.9,1229.19,Delayed,1978,5,FALSE
SH11383,Bengaluru_Warehouse,Chennai,FedEx,5/7/2025,5/14/2025,21.6,1279.15,Delivered,2405,7,FALSE
SH11384,Bengaluru_Warehouse,Chennai,XpressBees,11/24/2025,11/30/2025,1.6,1042.01,Delivered,2288,6,FALSE
SH11385,Mumbai_Warehouse,Bengaluru,BlueDart,5/22/2025,5/27/2025,17.2,1142.42,Delayed,2006,5,FALSE
SH11386,Bengaluru_Warehouse,Nagpur,BlueDart,3/27/2025,3/30/2025,21,432.2,Delivered,654,3,FALSE
SH11387,Bengaluru_Warehouse,Mumbai,Ecom Express,7/24/2025,7/31/2025,14.1,1087.6,Delivered,1947,7,FALSE
SH11388,Ahmedabad_Warehouse,Ahmedabad,FedEx,4/29/2025,5/4/2025,22.1,998.54,Delayed,1855,5,FALSE
SH11389,Bengaluru_Warehouse,Delhi,DHL,11/22/2025,11/26/2025,16,546.41,In Transit,759,4,FALSE
SH11390,Ahmedabad_Warehouse,Chennai,Ecom Express,11/28/2025,12/5/2025,63.2,1303.48,Delivered,1711,7,FALSE
SH11391,Delhi_Warehouse,Hyderabad,Delhivery,4/22/2025,4/24/2025,13.5,425.38,Delayed,670,2,FALSE
SH11392,Hyderabad_Warehouse,Kolkata,Delhivery,7/13/2025,7/15/2025,9.9,795.85,Delivered,1332,2,FALSE
SH11393,Ahmedabad_Warehouse,Ahmedabad,DHL,12/26/2025,1/2/2026,29.9,1277.08,Delivered,2002,7,FALSE
SH11394,Mumbai_Warehouse,Hyderabad,Delhivery,9/28/2025,9/30/2025,14.7,407.82,In Transit,512,2,FALSE
SH11395,Bengaluru_Warehouse,Surat,FedEx,3/20/2025,3/23/2025,16.5,606.2,Delivered,875,3,FALSE
SH11396,Ahmedabad_Warehouse,Surat,Delhivery,8/4/2025,8/9/2025,15.6,1055.31,Delayed,1999,5,FALSE
SH11397,Bengaluru_Warehouse,Hyderabad,Delhivery,8/15/2025,8/19/2025,28.9,908.87,Delivered,1162,4,FALSE
SH11398,Ahmedabad_Warehouse,Bengaluru,Ecom Express,8/27/2025,9/4/2025,7.9,1040.61,Delivered,2404,8,FALSE
SH11399,Delhi_Warehouse,Jaipur,XpressBees,1/10/2025,1/12/2025,30.9,392.37,Delivered,69,2,FALSE
SH11400,Ahmedabad_Warehouse,Nashik,FedEx,4/20/2025,4/26/2025,24.8,1014.79,Delayed,1819,6,FALSE
SH11401,Bengaluru_Warehouse,Bengaluru,DHL,11/8/2025,11/14/2025,50.7,1240.27,Delivered,2045,6,FALSE
SH11402,Delhi_Warehouse,Kolkata,Delhivery,3/30/2025,4/5/2025,20,1195.75,Delivered,2299,6,FALSE
SH11403,Pune_Warehouse,Kolkata,XpressBees,4/20/2025,4/22/2025,8.4,435.32,Delivered,434,2,FALSE
SH11404,Pune_Warehouse,Bengaluru,DHL,4/28/2025,5/5/2025,20.1,1248.81,Delivered,2462,7,FALSE
SH11405,Pune_Warehouse,Bengaluru,BlueDart,3/6/2025,3/10/2025,21.8,733.41,Delivered,1011,4,FALSE
SH11406,Hyderabad_Warehouse,Kolkata,BlueDart,2/26/2025,3/2/2025,37.4,846.87,Delivered,912,4,FALSE
SH11407,Delhi_Warehouse,Nashik,FedEx,5/7/2025,5/10/2025,8.3,536.67,Delivered,921,3,FALSE
SH11408,Delhi_Warehouse,Mumbai,Delhivery,11/16/2025,11/21/2025,5.3,809.56,Delivered,1614,5,FALSE
SH11409,Delhi_Warehouse,Mumbai,FedEx,1/1/2025,1/7/2025,20.4,858.3,Delivered,1665,6,FALSE
SH11410,Delhi_Warehouse,Pune,BlueDart,4/14/2025,4/18/2025,52.1,992.08,Delivered,1211,4,FALSE
SH11411,Hyderabad_Warehouse,Kolkata,XpressBees,1/23/2025,1/24/2025,27.2,455.17,In Transit,224,1,FALSE
SH11412,Delhi_Warehouse,Mumbai,BlueDart,7/24/2025,7/30/2025,28.2,1359.6,Delayed,2468,6,FALSE
SH11413,Delhi_Warehouse,Delhi,DHL,4/2/2025,4/5/2025,6.3,403.23,Delivered,594,3,FALSE
SH11414,Bengaluru_Warehouse,Jaipur,XpressBees,10/17/2025,10/20/2025,18.2,359.2,Delivered,279,3,FALSE
SH11415,Bengaluru_Warehouse,Jaipur,FedEx,8/2/2025,8/8/2025,37.9,1158.59,Delivered,1514,6,FALSE
SH11416,Delhi_Warehouse,Chennai,Ecom Express,10/14/2025,10/17/2025,22,688.52,In Transit,1060,3,FALSE
SH11417,Mumbai_Warehouse,Surat,Ecom Express,8/20/2025,8/24/2025,5,865.16,Delivered,1558,4,FALSE
SH11418,Hyderabad_Warehouse,Bengaluru,Delhivery,6/10/2025,6/16/2025,17.9,1161.39,Delivered,2195,6,FALSE
